!Keysight Technologies,E4990A,MY54302543,A.03.06
!Date: Tue Mar 24 14:29:15 2026

BEGIN CH1_DATA
DCV(V), +2.506e-004, DCI(A), +4.021e-006
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+5.40956101560e+007, +3.41613401604e+002, -8.76559048872e+001, -1.00422133530e-006, +1.39722496226e+001
+5.44924722790e+007, +3.38999772716e+002, -8.76383722578e+001, -9.89268094151e-007, +1.39689973914e+001
+5.48922459050e+007, +3.36434883647e+002, -8.76165348296e+001, -9.74617642814e-007, +1.39914244627e+001
+5.52949523950e+007, +3.33944072794e+002, -8.75713709554e+001, -9.60324736919e-007, +1.41508404367e+001
+5.57006132630e+007, +3.31451439745e+002, -8.75294334790e+001, -9.46185305739e-007, +1.42875986123e+001
+5.61092501850e+007, +3.28924888933e+002, -8.74994092351e+001, -9.32113201280e-007, +1.43508903919e+001
+5.65208849940e+007, +3.26405456566e+002, -8.74776433728e+001, -9.18221817690e-007, +1.43648460902e+001
+5.69355396830e+007, +3.23876802725e+002, -8.74660381821e+001, -9.04464797617e-007, +1.43190990356e+001
+5.73532364070e+007, +3.21324975581e+002, -8.74780155470e+001, -8.90811527472e-007, +1.41391729412e+001
+5.77739974830e+007, +3.18754853109e+002, -8.75104211043e+001, -8.77272290270e-007, +1.38459704071e+001
+5.81978453930e+007, +3.16181673886e+002, -8.75385462641e+001, -8.63871265925e-007, +1.35791361254e+001
+5.86248027820e+007, +3.13620494147e+002, -8.75611347846e+001, -8.50647455476e-007, +1.33456104979e+001
+5.90548924620e+007, +3.11102272670e+002, -8.75834318903e+001, -8.37685568248e-007, +1.31174924302e+001
+5.94881374140e+007, +3.08592161509e+002, -8.75983313022e+001, -8.24884234441e-007, +1.29314781314e+001
+5.99245607840e+007, +3.06116929659e+002, -8.76009836544e+001, -8.12310030542e-007, +1.28135957370e+001
+6.03641858910e+007, +3.03641154852e+002, -8.76041759162e+001, -7.99874085410e-007, +1.26930608108e+001
+6.08070362240e+007, +3.01190718138e+002, -8.76114959019e+001, -7.87644791850e-007, +1.25521796652e+001
+6.12531354440e+007, +2.98740797575e+002, -8.76231587958e+001, -7.75554903318e-007, +1.23893208887e+001
+6.17025073850e+007, +2.96302073014e+002, -8.76378664376e+001, -7.63629726956e-007, +1.22121878185e+001
+6.21551760580e+007, +2.93920579809e+002, -8.76576078818e+001, -7.51986061439e-007, +1.20128478474e+001
+6.26111656490e+007, +2.91537190555e+002, -8.76777497660e+001, -7.40466626618e-007, +1.18130334614e+001
+6.30705005200e+007, +2.89151550790e+002, -8.77024391656e+001, -7.29071482842e-007, +1.15918703461e+001
+6.35332052140e+007, +2.86759922009e+002, -8.77276859623e+001, -7.17787988553e-007, +1.13697343819e+001
+6.39993044520e+007, +2.84343991397e+002, -8.77539662289e+001, -7.06569942658e-007, +1.11436245046e+001
+6.44688231390e+007, +2.81903765013e+002, -8.77826149699e+001, -6.95418041826e-007, +1.09071413013e+001
+6.49417863590e+007, +2.79418665129e+002, -8.78093943678e+001, -6.84279949877e-007, +1.06804897727e+001
+6.54182193850e+007, +2.76950363990e+002, -8.78374710740e+001, -6.73308259160e-007, +1.04505251723e+001
+6.58981476700e+007, +2.74514096310e+002, -8.78655086340e+001, -6.62536999615e-007, +1.02243559272e+001
+6.63815968570e+007, +2.72094916749e+002, -8.78910643727e+001, -6.51926451850e-007, +1.00129731156e+001
+6.68685927780e+007, +2.69690022335e+002, -8.79181051031e+001, -6.41469578211e-007, +9.79727902489e+000
+6.73591614510e+007, +2.67342200936e+002, -8.79492094444e+001, -6.31266470904e-007, +9.56694901131e+000
+6.78533290870e+007, +2.64978311625e+002, -8.79799405889e+001, -6.21139749453e-007, +9.34032227240e+000
+6.83511220900e+007, +2.62610500260e+002, -8.80081060243e+001, -6.11116585171e-007, +9.12784353225e+000
+6.88525670560e+007, +2.60233624881e+002, -8.80336826374e+001, -6.01184265363e-007, +8.92912986502e+000
+6.93576907780e+007, +2.57862479845e+002, -8.80566490793e+001, -5.91376145848e-007, +8.74446974407e+000
+6.98665202440e+007, +2.55499213454e+002, -8.80604946935e+001, -5.81690156904e-007, +8.64718923186e+000
+7.03790826390e+007, +2.53117443649e+002, -8.80593754382e+001, -5.72070360919e-007, +8.57152166282e+000
+7.08954053510e+007, +2.50755753297e+002, -8.80593330468e+001, -5.62605247771e-007, +8.49173124348e+000
+7.14155159660e+007, +2.48419455727e+002, -8.80646565168e+001, -5.53305969356e-007, +8.38954560705e+000
+7.19394422740e+007, +2.46084161284e+002, -8.80740413334e+001, -5.44115780371e-007, +8.27039405218e+000
+7.24672122670e+007, +2.43735495866e+002, -8.81045585613e+001, -5.35007252293e-007, +8.06171242091e+000
+7.29988541430e+007, +2.41385617662e+002, -8.81470784536e+001, -5.26003139206e-007, +7.80494928744e+000
+7.35343963090e+007, +2.39024574299e+002, -8.81708745168e+001, -5.17071747240e-007, +7.62938708160e+000
+7.40738673780e+007, +2.36657554802e+002, -8.81789589699e+001, -5.08225079574e-007, +7.52045904743e+000
+7.46172961730e+007, +2.34306144671e+002, -8.81695929008e+001, -4.99508228013e-007, +7.48401866830e+000
+7.51647117300e+007, +2.32014554320e+002, -8.81445073410e+001, -4.91013678726e-007, +7.51235189860e+000
+7.57161432970e+007, +2.29715850179e+002, -8.80864280979e+001, -4.82592258172e-007, +7.67065366034e+000
+7.62716203360e+007, +2.27477974659e+002, -8.80360234580e+001, -4.74396329296e-007, +7.79593063104e+000
+7.68311725270e+007, +2.25279803569e+002, -8.79862620391e+001, -4.66376479135e-007, +7.91613456570e+000
+7.73948297650e+007, +2.23108776359e+002, -8.79434457466e+001, -4.58505990404e-007, +8.00646730967e+000
+7.79626221680e+007, +2.20967258568e+002, -8.79046438685e+001, -4.50786745626e-007, +8.07916228612e+000
+7.85345800700e+007, +2.18879117509e+002, -8.78792622240e+001, -4.43267580837e-007, +8.09971053989e+000
+7.91107340330e+007, +2.16806787029e+002, -8.78582096423e+001, -4.35867098170e-007, +8.10263080873e+000
+7.96911148400e+007, +2.14733823655e+002, -8.78358145425e+001, -4.28549310905e-007, +8.10903218080e+000
+8.02757534990e+007, +2.12708001006e+002, -8.78196698845e+001, -4.21410196623e-007, +8.09242391853e+000
+8.08646812490e+007, +2.10661047659e+002, -8.78103202575e+001, -4.14312714359e-007, +8.04889912817e+000
+8.14579295550e+007, +2.08575591682e+002, -8.77866328233e+001, -4.07217201534e-007, +8.05538485367e+000
+8.20555301130e+007, +2.06528775547e+002, -8.77524240015e+001, -4.00275135670e-007, +8.09955083287e+000
+8.26575148550e+007, +2.04511088606e+002, -8.77213683658e+001, -3.93469535507e-007, +8.13118538379e+000
+8.32639159420e+007, +2.02510244387e+002, -8.76866889556e+001, -3.86773065302e-007, +8.17410848609e+000
+8.38747657750e+007, +2.00529345741e+002, -8.76541104861e+001, -3.80191696294e-007, +8.20807870187e+000
+8.44900969920e+007, +1.98557475490e+002, -8.76194188528e+001, -3.73702146514e-007, +8.24748696353e+000
+8.51099424680e+007, +1.96614163413e+002, -8.75855811359e+001, -3.67340592941e-007, +8.28278222452e+000
+8.57343353230e+007, +1.94672386412e+002, -8.75480625578e+001, -3.61053785838e-007, +8.32834178196e+000
+8.63633089160e+007, +1.92744272268e+002, -8.75084680886e+001, -3.54863709461e-007, +8.37892725836e+000
+8.69968968550e+007, +1.90835011047e+002, -8.74666951314e+001, -3.48778559559e-007, +8.43492777926e+000
+8.76351329900e+007, +1.88944756859e+002, -8.74296148692e+001, -3.42799007362e-007, +8.47353696297e+000
+8.82780514230e+007, +1.87070244306e+002, -8.73953406546e+001, -3.36917209801e-007, +8.50126230736e+000
+8.89256865050e+007, +1.85193346835e+002, -8.73671370731e+001, -3.31100316783e-007, +8.50703351787e+000
+8.95780728380e+007, +1.83325282711e+002, -8.73411800732e+001, -3.25366622331e-007, +8.50418645695e+000
+9.02352452780e+007, +1.81446392413e+002, -8.73155709355e+001, -3.19679971017e-007, +8.49803935253e+000
+9.08972389390e+007, +1.79565403539e+002, -8.72886377833e+001, -3.14054952915e-007, +8.49425840622e+000
+9.15640891900e+007, +1.77694290525e+002, -8.72619301962e+001, -3.08512192575e-007, +8.48848221407e+000
+9.22358316610e+007, +1.75822678812e+002, -8.72344135884e+001, -3.03032520228e-007, +8.48341746873e+000
+9.29125022420e+007, +1.73969562926e+002, -8.72011163176e+001, -2.97646557347e-007, +8.49498762377e+000
+9.35941370880e+007, +1.72142646203e+002, -8.71676134400e+001, -2.92367496037e-007, +8.50631511599e+000
+9.42807726170e+007, +1.70337804725e+002, -8.71343015471e+001, -2.87186886411e-007, +8.51604243069e+000
+9.49724455180e+007, +1.68539869501e+002, -8.71031341165e+001, -2.82078401627e-007, +8.51772007123e+000
+9.56691927440e+007, +1.66781718129e+002, -8.70728992498e+001, -2.77095503435e-007, +8.51676280355e+000
+9.63710515240e+007, +1.64995328957e+002, -8.70344765744e+001, -2.72121719455e-007, +8.53604022653e+000
+9.70780593570e+007, +1.63222957834e+002, -8.69892426108e+001, -2.67227048291e-007, +8.57303284383e+000
+9.77902540170e+007, +1.61452540110e+002, -8.69422706681e+001, -2.62392061798e-007, +8.61222005648e+000
+9.85076735580e+007, +1.59683428875e+002, -8.68965699271e+001, -2.57615819545e-007, +8.64503590110e+000
+9.92303563110e+007, +1.57874334820e+002, -8.68439082750e+001, -2.52829588682e-007, +8.69198299522e+000
+9.99583408880e+007, +1.56069217948e+002, -8.67899736002e+001, -2.48105501859e-007, +8.73928703913e+000
+1.00691666184e+008, +1.54284466826e+002, -8.67370575162e+001, -2.43469282354e-007, +8.78161138361e+000
+1.01430371382e+008, +1.52517543480e+002, -8.66868172456e+001, -2.38916094596e-007, +8.81455717659e+000
+1.02174495950e+008, +1.50760872839e+002, -8.66417254629e+001, -2.34433590365e-007, +8.83148042581e+000
+1.02924079645e+008, +1.49021080452e+002, -8.66020254824e+001, -2.30031151041e-007, +8.83264104080e+000
+1.03679162518e+008, +1.47289435894e+002, -8.65659026508e+001, -2.25693842880e-007, +8.82270003651e+000
+1.04439784913e+008, +1.45574201858e+002, -8.65290308260e+001, -2.21432406683e-007, +8.81346881128e+000
+1.05205987469e+008, +1.43860446248e+002, -8.64909118918e+001, -2.17223124301e-007, +8.80524623972e+000
+1.05977811123e+008, +1.42147060363e+002, -8.64502426365e+001, -2.13063488693e-007, +8.80108164329e+000
+1.06755297115e+008, +1.40443270848e+002, -8.64049198164e+001, -2.08966250611e-007, +8.80647026348e+000
+1.07538486984e+008, +1.38754385905e+002, -8.63617688582e+001, -2.04940019381e-007, +8.80486049054e+000
+1.08327422577e+008, +1.37057581444e+002, -8.63118284891e+001, -2.00948326528e-007, +8.81640588304e+000
+1.09122146044e+008, +1.35357399465e+002, -8.62553911844e+001, -1.96997655210e-007, +8.84008841161e+000
+1.09922699849e+008, +1.33653073279e+002, -8.61914713170e+001, -1.93086332928e-007, +8.87756137026e+000
+1.10729126764e+008, +1.31950701474e+002, -8.61277874897e+001, -1.89224513146e-007, +8.91081858157e+000
+1.11541469877e+008, +1.30216558696e+002, -8.60466394681e+001, -1.85359712885e-007, +8.97770528770e+000
+1.12359772589e+008, +1.28479681336e+002, -8.59646782572e+001, -1.81537234829e-007, +9.04130011481e+000
+1.13184078623e+008, +1.26737267645e+002, -8.58860771147e+001, -1.77753710664e-007, +9.09210883389e+000
+1.14014432022e+008, +1.24989978742e+002, -8.58070115202e+001, -1.74008923665e-007, +9.13878617225e+000
+1.14850877149e+008, +1.23241666193e+002, -8.57233499757e+001, -1.70306978263e-007, +9.19041867040e+000
+1.15693458697e+008, +1.21522777740e+002, -8.56373460858e+001, -1.66689728990e-007, +9.24413085600e+000
+1.16542221683e+008, +1.19813580386e+002, -8.55609737427e+001, -1.63131623648e-007, +9.27334820684e+000
+1.17397211457e+008, +1.18074884503e+002, -8.54920776174e+001, -1.59578470016e-007, +9.28032465926e+000
+1.18258473700e+008, +1.16312660415e+002, -8.54117166121e+001, -1.56034565079e-007, +9.30444149306e+000
+1.19126054430e+008, +1.14539640175e+002, -8.53191952768e+001, -1.52517016345e-007, +9.34696264338e+000
+1.20000000000e+008, +1.12779266057e+002, -8.52121896926e+001, -1.49056215134e-007, +9.41321587312e+000
END
