Freq.	V(out)
9.49412023866479e+003	6.30936753539057e-001     2.24011257651489e-001
9.49532564239615e+003	6.30937647842982e-001     2.24039684769620e-001
9.49653119916940e+003	6.30938542373896e-001     2.24068115491593e-001
9.49773690900398e+003	6.30939437131858e-001     2.24096549817863e-001
9.49894277191931e+003	6.30940332116924e-001     2.24124987748886e-001
9.50014878793484e+003	6.30941227329152e-001     2.24153429285116e-001
9.50135495707001e+003	6.30942122768600e-001     2.24181874427011e-001
9.50256127934424e+003	6.30943018435326e-001     2.24210323175026e-001
9.50376775477700e+003	6.30943914329387e-001     2.24238775529616e-001
9.50497438338771e+003	6.30944810450841e-001     2.24267231491237e-001
9.50618116519584e+003	6.30945706799745e-001     2.24295691060346e-001
9.50738810022082e+003	6.30946603376157e-001     2.24324154237398e-001
9.50859518848212e+003	6.30947500180136e-001     2.24352621022849e-001
9.50980242999919e+003	6.30948397211738e-001     2.24381091417156e-001
9.51100982479148e+003	6.30949294471021e-001     2.24409565420774e-001
9.51221737287847e+003	6.30950191958044e-001     2.24438043034160e-001
9.51342507427960e+003	6.30951089672864e-001     2.24466524257769e-001
9.51463292901434e+003	6.30951987615538e-001     2.24495009092060e-001
9.51584093710217e+003	6.30952885786125e-001     2.24523497537486e-001
9.51704909856255e+003	6.30953784184683e-001     2.24551989594506e-001
9.51825741341495e+003	6.30954682811268e-001     2.24580485263576e-001
9.51946588167886e+003	6.30955581665940e-001     2.24608984545151e-001
9.52067450337374e+003	6.30956480748756e-001     2.24637487439690e-001
9.52188327851909e+003	6.30957380059773e-001     2.24665993947647e-001
9.52309220713437e+003	6.30958279599050e-001     2.24694504069481e-001
9.52430128923908e+003	6.30959179366645e-001     2.24723017805648e-001
9.52551052485270e+003	6.30960079362615e-001     2.24751535156604e-001
9.52671991399473e+003	6.30960979587019e-001     2.24780056122807e-001
9.52792945668465e+003	6.30961880039914e-001     2.24808580704713e-001
9.52913915294196e+003	6.30962780721358e-001     2.24837108902780e-001
9.53034900278616e+003	6.30963681631410e-001     2.24865640717465e-001
9.53155900623675e+003	6.30964582770127e-001     2.24894176149224e-001
9.53276916331323e+003	6.30965484137568e-001     2.24922715198516e-001
9.53397947403510e+003	6.30966385733789e-001     2.24951257865796e-001
9.53518993842188e+003	6.30967287558851e-001     2.24979804151523e-001
9.53640055649306e+003	6.30968189612810e-001     2.25008354056153e-001
9.53761132826818e+003	6.30969091895724e-001     2.25036907580145e-001
9.53882225376673e+003	6.30969994407652e-001     2.25065464723955e-001
9.54003333300824e+003	6.30970897148652e-001     2.25094025488042e-001
9.54124456601222e+003	6.30971800118781e-001     2.25122589872862e-001
9.54245595279820e+003	6.30972703318099e-001     2.25151157878873e-001
9.54366749338571e+003	6.30973606746662e-001     2.25179729506534e-001
9.54487918779426e+003	6.30974510404530e-001     2.25208304756301e-001
9.54609103604340e+003	6.30975414291761e-001     2.25236883628633e-001
9.54730303815265e+003	6.30976318408412e-001     2.25265466123987e-001
9.54851519414154e+003	6.30977222754541e-001     2.25294052242822e-001
9.54972750402962e+003	6.30978127330208e-001     2.25322641985595e-001
9.55093996783642e+003	6.30979032135470e-001     2.25351235352764e-001
9.55215258558148e+003	6.30979937170386e-001     2.25379832344788e-001
9.55336535728436e+003	6.30980842435014e-001     2.25408432962124e-001
9.55457828296459e+003	6.30981747929411e-001     2.25437037205231e-001
9.55579136264172e+003	6.30982653653637e-001     2.25465645074568e-001
9.55700459633532e+003	6.30983559607749e-001     2.25494256570591e-001
9.55821798406493e+003	6.30984465791807e-001     2.25522871693761e-001
9.55943152585010e+003	6.30985372205868e-001     2.25551490444534e-001
9.56064522171041e+003	6.30986278849990e-001     2.25580112823371e-001
9.56185907166540e+003	6.30987185724233e-001     2.25608738830728e-001
9.56307307573465e+003	6.30988092828653e-001     2.25637368467066e-001
9.56428723393772e+003	6.30989000163311e-001     2.25666001732842e-001
9.56550154629418e+003	6.30989907728264e-001     2.25694638628515e-001
9.56671601282361e+003	6.30990815523570e-001     2.25723279154544e-001
9.56793063354557e+003	6.30991723549289e-001     2.25751923311388e-001
9.56914540847965e+003	6.30992631805478e-001     2.25780571099506e-001
9.57036033764541e+003	6.30993540292196e-001     2.25809222519356e-001
9.57157542106246e+003	6.30994449009501e-001     2.25837877571399e-001
9.57279065875036e+003	6.30995357957453e-001     2.25866536256092e-001
9.57400605072871e+003	6.30996267136109e-001     2.25895198573894e-001
9.57522159701709e+003	6.30997176545528e-001     2.25923864525266e-001
9.57643729763510e+003	6.30998086185768e-001     2.25952534110667e-001
9.57765315260233e+003	6.30998996056889e-001     2.25981207330555e-001
9.57886916193838e+003	6.30999906158948e-001     2.26009884185390e-001
9.58008532566284e+003	6.31000816492004e-001     2.26038564675631e-001
9.58130164379533e+003	6.31001727056117e-001     2.26067248801738e-001
9.58251811635543e+003	6.31002637851344e-001     2.26095936564171e-001
9.58373474336277e+003	6.31003548877743e-001     2.26124627963388e-001
9.58495152483694e+003	6.31004460135375e-001     2.26153322999850e-001
9.58616846079756e+003	6.31005371624297e-001     2.26182021674017e-001
9.58738555126425e+003	6.31006283344568e-001     2.26210723986347e-001
9.58860279625661e+003	6.31007195296247e-001     2.26239429937302e-001
9.58982019579428e+003	6.31008107479393e-001     2.26268139527340e-001
9.59103774989687e+003	6.31009019894063e-001     2.26296852756922e-001
9.59225545858400e+003	6.31009932540318e-001     2.26325569626507e-001
9.59347332187530e+003	6.31010845418215e-001     2.26354290136556e-001
9.59469133979041e+003	6.31011758527814e-001     2.26383014287529e-001
9.59590951234894e+003	6.31012671869173e-001     2.26411742079886e-001
9.59712783957055e+003	6.31013585442350e-001     2.26440473514088e-001
9.59834632147485e+003	6.31014499247406e-001     2.26469208590593e-001
9.59956495808150e+003	6.31015413284399e-001     2.26497947309864e-001
9.60078374941013e+003	6.31016327553386e-001     2.26526689672360e-001
9.60200269548039e+003	6.31017242054429e-001     2.26555435678541e-001
9.60322179631192e+003	6.31018156787584e-001     2.26584185328868e-001
9.60444105192438e+003	6.31019071752912e-001     2.26612938623803e-001
9.60566046233741e+003	6.31019986950470e-001     2.26641695563804e-001
9.60688002757066e+003	6.31020902380319e-001     2.26670456149334e-001
9.60809974764380e+003	6.31021818042516e-001     2.26699220380852e-001
9.60931962257649e+003	6.31022733937121e-001     2.26727988258820e-001
9.61053965238838e+003	6.31023650064193e-001     2.26756759783698e-001
9.61175983709914e+003	6.31024566423790e-001     2.26785534955948e-001
9.61298017672844e+003	6.31025483015973e-001     2.26814313776030e-001
9.61420067129593e+003	6.31026399840799e-001     2.26843096244405e-001
9.61542132082131e+003	6.31027316898327e-001     2.26871882361534e-001
9.61664212532424e+003	6.31028234188618e-001     2.26900672127879e-001
9.61786308482439e+003	6.31029151711729e-001     2.26929465543901e-001
9.61908419934144e+003	6.31030069467720e-001     2.26958262610061e-001
9.62030546889509e+003	6.31030987456650e-001     2.26987063326820e-001
9.62152689350500e+003	6.31031905678578e-001     2.27015867694640e-001
9.62274847319087e+003	6.31032824133563e-001     2.27044675713982e-001
9.62397020797239e+003	6.31033742821665e-001     2.27073487385307e-001
9.62519209786924e+003	6.31034661742942e-001     2.27102302709078e-001
9.62641414290113e+003	6.31035580897453e-001     2.27131121685755e-001
9.62763634308774e+003	6.31036500285258e-001     2.27159944315800e-001
9.62885869844878e+003	6.31037419906417e-001     2.27188770599676e-001
9.63008120900395e+003	6.31038339760987e-001     2.27217600537844e-001
9.63130387477295e+003	6.31039259849028e-001     2.27246434130765e-001
9.63252669577549e+003	6.31040180170600e-001     2.27275271378902e-001
9.63374967203128e+003	6.31041100725762e-001     2.27304112282717e-001
9.63497280356002e+003	6.31042021514573e-001     2.27332956842671e-001
9.63619609038144e+003	6.31042942537093e-001     2.27361805059227e-001
9.63741953251525e+003	6.31043863793380e-001     2.27390656932847e-001
9.63864312998117e+003	6.31044785283493e-001     2.27419512463992e-001
9.63986688279891e+003	6.31045707007494e-001     2.27448371653126e-001
9.64109079098821e+003	6.31046628965439e-001     2.27477234500710e-001
9.64231485456879e+003	6.31047551157390e-001     2.27506101007207e-001
9.64353907356038e+003	6.31048473583404e-001     2.27534971173079e-001
9.64476344798271e+003	6.31049396243543e-001     2.27563844998789e-001
9.64598797785552e+003	6.31050319137864e-001     2.27592722484799e-001
9.64721266319853e+003	6.31051242266429e-001     2.27621603631572e-001
9.64843750403150e+003	6.31052165629294e-001     2.27650488439571e-001
9.64966250037416e+003	6.31053089226522e-001     2.27679376909258e-001
9.65088765224625e+003	6.31054013058170e-001     2.27708269041095e-001
9.65211295966752e+003	6.31054937124298e-001     2.27737164835547e-001
9.65333842265773e+003	6.31055861424966e-001     2.27766064293075e-001
9.65456404123662e+003	6.31056785960233e-001     2.27794967414142e-001
9.65578981542394e+003	6.31057710730159e-001     2.27823874199213e-001
9.65701574523946e+003	6.31058635734803e-001     2.27852784648748e-001
9.65824183070293e+003	6.31059560974225e-001     2.27881698763213e-001
9.65946807183412e+003	6.31060486448484e-001     2.27910616543069e-001
9.66069446865278e+003	6.31061412157641e-001     2.27939537988781e-001
9.66192102117869e+003	6.31062338101753e-001     2.27968463100811e-001
9.66314772943161e+003	6.31063264280882e-001     2.27997391879622e-001
9.66437459343132e+003	6.31064190695087e-001     2.28026324325679e-001
9.66560161319758e+003	6.31065117344427e-001     2.28055260439444e-001
9.66682878875018e+003	6.31066044228963e-001     2.28084200221382e-001
9.66805612010890e+003	6.31066971348752e-001     2.28113143671955e-001
9.66928360729351e+003	6.31067898703857e-001     2.28142090791627e-001
9.67051125032381e+003	6.31068826294335e-001     2.28171041580863e-001
9.67173904921957e+003	6.31069754120247e-001     2.28199996040125e-001
9.67296700400058e+003	6.31070682181653e-001     2.28228954169878e-001
9.67419511468665e+003	6.31071610478612e-001     2.28257915970585e-001
9.67542338129756e+003	6.31072539011184e-001     2.28286881442710e-001
9.67665180385311e+003	6.31073467779428e-001     2.28315850586718e-001
9.67788038237310e+003	6.31074396783406e-001     2.28344823403072e-001
9.67910911687732e+003	6.31075326023175e-001     2.28373799892236e-001
9.68033800738559e+003	6.31076255498797e-001     2.28402780054676e-001
9.68156705391772e+003	6.31077185210331e-001     2.28431763890853e-001
9.68279625649350e+003	6.31078115157837e-001     2.28460751401234e-001
9.68402561513276e+003	6.31079045341374e-001     2.28489742586283e-001
9.68525512985530e+003	6.31079975761003e-001     2.28518737446463e-001
9.68648480068094e+003	6.31080906416784e-001     2.28547735982239e-001
9.68771462762951e+003	6.31081837308776e-001     2.28576738194076e-001
9.68894461072083e+003	6.31082768437039e-001     2.28605744082439e-001
9.69017474997471e+003	6.31083699801634e-001     2.28634753647791e-001
9.69140504541099e+003	6.31084631402620e-001     2.28663766890598e-001
9.69263549704949e+003	6.31085563240056e-001     2.28692783811324e-001
9.69386610491005e+003	6.31086495314005e-001     2.28721804410434e-001
9.69509686901250e+003	6.31087427624524e-001     2.28750828688393e-001
9.69632778937669e+003	6.31088360171674e-001     2.28779856645666e-001
9.69755886602244e+003	6.31089292955516e-001     2.28808888282718e-001
9.69879009896960e+003	6.31090225976109e-001     2.28837923600014e-001
9.70002148823801e+003	6.31091159233513e-001     2.28866962598019e-001
9.70125303384753e+003	6.31092092727789e-001     2.28896005277197e-001
9.70248473581800e+003	6.31093026458996e-001     2.28925051638015e-001
9.70371659416927e+003	6.31093960427195e-001     2.28954101680938e-001
9.70494860892120e+003	6.31094894632445e-001     2.28983155406430e-001
9.70618078009364e+003	6.31095829074807e-001     2.29012212814958e-001
9.70741310770646e+003	6.31096763754341e-001     2.29041273906986e-001
9.70864559177952e+003	6.31097698671108e-001     2.29070338682981e-001
9.70987823233268e+003	6.31098633825166e-001     2.29099407143407e-001
9.71111102938581e+003	6.31099569216578e-001     2.29128479288730e-001
9.71234398295877e+003	6.31100504845402e-001     2.29157555119417e-001
9.71357709307145e+003	6.31101440711698e-001     2.29186634635932e-001
9.71481035974371e+003	6.31102376815529e-001     2.29215717838742e-001
9.71604378299544e+003	6.31103313156952e-001     2.29244804728312e-001
9.71727736284651e+003	6.31104249736030e-001     2.29273895305108e-001
9.71851109931680e+003	6.31105186552821e-001     2.29302989569596e-001
9.71974499242621e+003	6.31106123607386e-001     2.29332087522243e-001
9.72097904219461e+003	6.31107060899787e-001     2.29361189163514e-001
9.72221324864189e+003	6.31107998430082e-001     2.29390294493875e-001
9.72344761178796e+003	6.31108936198333e-001     2.29419403513793e-001
9.72468213165271e+003	6.31109874204599e-001     2.29448516223733e-001
9.72591680825602e+003	6.31110812448942e-001     2.29477632624163e-001
9.72715164161781e+003	6.31111750931420e-001     2.29506752715549e-001
9.72838663175797e+003	6.31112689652096e-001     2.29535876498356e-001
9.72962177869642e+003	6.31113628611029e-001     2.29565003973052e-001
9.73085708245305e+003	6.31114567808280e-001     2.29594135140102e-001
9.73209254304777e+003	6.31115507243909e-001     2.29623269999975e-001
9.73332816050051e+003	6.31116446917977e-001     2.29652408553135e-001
9.73456393483117e+003	6.31117386830544e-001     2.29681550800050e-001
9.73579986605968e+003	6.31118326981670e-001     2.29710696741187e-001
9.73703595420595e+003	6.31119267371417e-001     2.29739846377013e-001
9.73827219928991e+003	6.31120207999844e-001     2.29768999707994e-001
9.73950860133148e+003	6.31121148867013e-001     2.29798156734598e-001
9.74074516035059e+003	6.31122089972983e-001     2.29827317457291e-001
9.74198187636716e+003	6.31123031317816e-001     2.29856481876540e-001
9.74321874940115e+003	6.31123972901572e-001     2.29885649992813e-001
9.74445577947246e+003	6.31124914724312e-001     2.29914821806577e-001
9.74569296660106e+003	6.31125856786095e-001     2.29943997318298e-001
9.74693031080687e+003	6.31126799086984e-001     2.29973176528445e-001
9.74816781210984e+003	6.31127741627038e-001     2.30002359437485e-001
9.74940547052992e+003	6.31128684406318e-001     2.30031546045885e-001
9.75064328608705e+003	6.31129627424886e-001     2.30060736354112e-001
9.75188125880118e+003	6.31130570682800e-001     2.30089930362635e-001
9.75311938869227e+003	6.31131514180123e-001     2.30119128071920e-001
