Freq.	1/S12         v1)
8.36193919914320e+004	         4.37056404194488e+001         8.79355146815694e+001         
8.36314259030441e+004	         4.37069094016105e+001         8.79353164361866e+001         
8.36434615464916e+004	         4.37081783890122e+001         8.79351181404115e+001         
8.36554989220239e+004	         4.37094473816555e+001         8.79349197942368e+001         
8.36675380298901e+004	         4.37107163795419e+001         8.79347213976551e+001         
8.36795788703396e+004	         4.37119853826729e+001         8.79345229506588e+001         
8.36916214436217e+004	         4.37132543910501e+001         8.79343244532406e+001         
8.37036657499859e+004	         4.37145234046749e+001         8.79341259053932e+001         
8.37157117896814e+004	         4.37157924235490e+001         8.79339273071089e+001         
8.37277595629578e+004	         4.37170614476739e+001         8.79337286583806e+001         
8.37398090700645e+004	         4.37183304770511e+001         8.79335299592006e+001         
8.37518603112510e+004	         4.37195995116821e+001         8.79333312095616e+001         
8.37639132867670e+004	         4.37208685515685e+001         8.79331324094562e+001         
8.37759679968620e+004	         4.37221375967118e+001         8.79329335588768e+001         
8.37880244417856e+004	         4.37234066471136e+001         8.79327346578161e+001         
8.38000826217876e+004	         4.37246757027754e+001         8.79325357062667e+001         
8.38121425371175e+004	         4.37259447636987e+001         8.79323367042211e+001         
8.38242041880252e+004	         4.37272138298850e+001         8.79321376516718e+001         
8.38362675747604e+004	         4.37284829013360e+001         8.79319385486114e+001         
8.38483326975729e+004	         4.37297519780531e+001         8.79317393950324e+001         
8.38603995567125e+004	         4.37310210600379e+001         8.79315401909275e+001         
8.38724681524292e+004	         4.37322901472919e+001         8.79313409362890e+001         
8.38845384849729e+004	         4.37335592398167e+001         8.79311416311097e+001         
8.38966105545934e+004	         4.37348283376138e+001         8.79309422753820e+001         
8.39086843615409e+004	         4.37360974406848e+001         8.79307428690985e+001         
8.39207599060653e+004	         4.37373665490312e+001         8.79305434122516e+001         
8.39328371884167e+004	         4.37386356626545e+001         8.79303439048340e+001         
8.39449162088451e+004	         4.37399047815562e+001         8.79301443468381e+001         
8.39569969676007e+004	         4.37411739057380e+001         8.79299447382566e+001         
8.39690794649338e+004	         4.37424430352014e+001         8.79297450790818e+001         
8.39811637010944e+004	         4.37437121699479e+001         8.79295453693064e+001         
8.39932496763328e+004	         4.37449813099790e+001         8.79293456089228e+001         
8.40053373908993e+004	         4.37462504552963e+001         8.79291457979236e+001         
8.40174268450442e+004	         4.37475196059014e+001         8.79289459363013e+001         
8.40295180390179e+004	         4.37487887617958e+001         8.79287460240483e+001         
8.40416109730707e+004	         4.37500579229810e+001         8.79285460611573e+001         
8.40537056474531e+004	         4.37513270894586e+001         8.79283460476207e+001         
8.40658020624155e+004	         4.37525962612301e+001         8.79281459834311e+001         
8.40779002182084e+004	         4.37538654382971e+001         8.79279458685808e+001         
8.40900001150823e+004	         4.37551346206611e+001         8.79277457030625e+001         
8.41021017532878e+004	         4.37564038083237e+001         8.79275454868686e+001         
8.41142051330755e+004	         4.37576730012865e+001         8.79273452199916e+001         
8.41263102546961e+004	         4.37589421995509e+001         8.79271449024240e+001         
8.41384171184002e+004	         4.37602114031185e+001         8.79269445341584e+001         
8.41505257244384e+004	         4.37614806119909e+001         8.79267441151871e+001         
8.41626360730617e+004	         4.37627498261696e+001         8.79265436455027e+001         
8.41747481645207e+004	         4.37640190456562e+001         8.79263431250976e+001         
8.41868619990662e+004	         4.37652882704523e+001         8.79261425539644e+001         
8.41989775769491e+004	         4.37665575005593e+001         8.79259419320955e+001         
8.42110948984204e+004	         4.37678267359788e+001         8.79257412594833e+001         
8.42232139637308e+004	         4.37690959767124e+001         8.79255405361205e+001         
8.42353347731315e+004	         4.37703652227616e+001         8.79253397619993e+001         
8.42474573268733e+004	         4.37716344741281e+001         8.79251389371124e+001         
8.42595816252074e+004	         4.37729037308132e+001         8.79249380614521e+001         
8.42717076683847e+004	         4.37741729928187e+001         8.79247371350109e+001         
8.42838354566564e+004	         4.37754422601460e+001         8.79245361577813e+001         
8.42959649902737e+004	         4.37767115327968e+001         8.79243351297558e+001         
8.43080962694876e+004	         4.37779808107724e+001         8.79241340509268e+001         
8.43202292945495e+004	         4.37792500940746e+001         8.79239329212867e+001         
8.43323640657106e+004	         4.37805193827049e+001         8.79237317408280e+001         
8.43445005832221e+004	         4.37817886766648e+001         8.79235305095431e+001         
8.43566388473354e+004	         4.37830579759559e+001         8.79233292274245e+001         
8.43687788583018e+004	         4.37843272805797e+001         8.79231278944647e+001         
8.43809206163728e+004	         4.37855965905378e+001         8.79229265106560e+001         
8.43930641217997e+004	         4.37868659058318e+001         8.79227250759909e+001         
8.44052093748341e+004	         4.37881352264632e+001         8.79225235904619e+001         
8.44173563757274e+004	         4.37894045524336e+001         8.79223220540614e+001         
8.44295051247312e+004	         4.37906738837445e+001         8.79221204667817e+001         
8.44416556220970e+004	         4.37919432203975e+001         8.79219188286154e+001         
8.44538078680765e+004	         4.37932125623941e+001         8.79217171395548e+001         
8.44659618629213e+004	         4.37944819097360e+001         8.79215153995924e+001         
8.44781176068831e+004	         4.37957512624247e+001         8.79213136087206e+001         
8.44902751002136e+004	         4.37970206204617e+001         8.79211117669318e+001         
8.45024343431646e+004	         4.37982899838486e+001         8.79209098742185e+001         
8.45145953359879e+004	         4.37995593525869e+001         8.79207079305729e+001         
8.45267580789352e+004	         4.38008287266783e+001         8.79205059359876e+001         
8.45389225722585e+004	         4.38020981061243e+001         8.79203038904550e+001         
8.45510888162097e+004	         4.38033674909264e+001         8.79201017939674e+001         
8.45632568110407e+004	         4.38046368810862e+001         8.79198996465173e+001         
8.45754265570034e+004	         4.38059062766054e+001         8.79196974480971e+001         
8.45875980543500e+004	         4.38071756774853e+001         8.79194951986991e+001         
8.45997713033323e+004	         4.38084450837277e+001         8.79192928983157e+001         
8.46119463042026e+004	         4.38097144953341e+001         8.79190905469394e+001         
8.46241230572129e+004	         4.38109839123060e+001         8.79188881445625e+001         
8.46363015626154e+004	         4.38122533346450e+001         8.79186856911774e+001         
