Freq.	S12   v1)/S21   v1)
9.51406253615580e+003	   -3.84787156117756e+000   6.80799653768020e+001    
9.51543173276086e+003	   -3.84608027146831e+000   6.80979127883383e+001    
9.51680112641102e+003	   -3.84428785824106e+000   6.81158553332742e+001    
9.51817071713462e+003	   -3.84249432228106e+000   6.81337930069600e+001    
9.51954050496004e+003	   -3.84069966437432e+000   6.81517258047415e+001    
9.52091048991564e+003	   -3.83890388530715e+000   6.81696537219865e+001    
9.52228067202979e+003	   -3.83710698586667e+000   6.81875767540567e+001    
9.52365105133085e+003	   -3.83530896684037e+000   6.82054948963303e+001    
9.52502162784722e+003	   -3.83350982901649e+000   6.82234081441825e+001    
9.52639240160726e+003	   -3.83170957318357e+000   6.82413164930094e+001    
9.52776337263938e+003	   -3.82990820013079e+000   6.82592199382072e+001    
9.52913454097195e+003	   -3.82810571064799e+000   6.82771184751759e+001    
9.53050590663337e+003	   -3.82630210552539e+000   6.82950120993307e+001    
9.53187746965203e+003	   -3.82449738555383e+000   6.83129008060889e+001    
9.53324923005635e+003	   -3.82269155152479e+000   6.83307845908724e+001    
9.53462118787473e+003	   -3.82088460422999e+000   6.83486634491215e+001    
9.53599334313558e+003	   -3.81907654446191e+000   6.83665373762755e+001    
9.53736569586730e+003	   -3.81726737301353e+000   6.83844063677808e+001    
9.53873824609833e+003	   -3.81545709067845e+000   6.84022704190907e+001    
9.54011099385708e+003	   -3.81364569825057e+000   6.84201295256719e+001    
9.54148393917199e+003	   -3.81183319652440e+000   6.84379836829975e+001    
9.54285708207147e+003	   -3.81001958629508e+000   6.84558328865409e+001    
9.54423042258397e+003	   -3.80820486835831e+000   6.84736771317831e+001    
9.54560396073793e+003	   -3.80638904350999e+000   6.84915164142262e+001    
9.54697769656179e+003	   -3.80457211254693e+000   6.85093507293630e+001    
9.54835163008399e+003	   -3.80275407626615e+000   6.85271800727049e+001    
9.54972576133299e+003	   -3.80093493546538e+000   6.85450044397655e+001    
9.55110009033724e+003	   -3.79911469094282e+000   6.85628238260649e+001    
9.55247461712520e+003	   -3.79729334349712e+000   6.85806382271340e+001    
9.55384934172534e+003	   -3.79547089392742e+000   6.85984476385125e+001    
9.55522426416612e+003	   -3.79364734303355e+000   6.86162520557391e+001    
9.55659938447602e+003	   -3.79182269161554e+000   6.86340514743722e+001    
9.55797470268351e+003	   -3.78999694047427e+000   6.86518458899654e+001    
9.55935021881707e+003	   -3.78817009041088e+000   6.86696352980865e+001    
9.56072593290519e+003	   -3.78634214222705e+000   6.86874196943121e+001    
9.56210184497635e+003	   -3.78451309672508e+000   6.87051990742194e+001    
9.56347795505904e+003	   -3.78268295470753e+000   6.87229734334024e+001    
9.56485426318177e+003	   -3.78085171697774e+000   6.87407427674519e+001    
9.56623076937303e+003	   -3.77901938433930e+000   6.87585070719755e+001    
9.56760747366133e+003	   -3.77718595759643e+000   6.87762663425813e+001    
9.56898437607518e+003	   -3.77535143755382e+000   6.87940205748890e+001    
9.57036147664308e+003	   -3.77351582501652e+000   6.88117697645256e+001    
9.57173877539356e+003	   -3.77167912079022e+000   6.88295139071247e+001    
9.57311627235514e+003	   -3.76984132568107e+000   6.88472529983239e+001    
9.57449396755634e+003	   -3.76800244049568e+000   6.88649870337726e+001    
9.57587186102569e+003	   -3.76616246604097e+000   6.88827160091305e+001    
9.57724995279173e+003	   -3.76432140312474e+000   6.89004399200522e+001    
9.57862824288299e+003	   -3.76247925255476e+000   6.89181587622178e+001    
9.58000673132801e+003	   -3.76063601513973e+000   6.89358725312964e+001    
9.58138541815534e+003	   -3.75879169168845e+000   6.89535812229804e+001    
9.58276430339353e+003	   -3.75694628301047e+000   6.89712848329585e+001    
9.58414338707114e+003	   -3.75509978991567e+000   6.89889833569316e+001    
9.58552266921671e+003	   -3.75325221321438e+000   6.90066767906091e+001    
9.58690214985882e+003	   -3.75140355371751e+000   6.90243651297015e+001    
9.58828182902603e+003	   -3.74955381223621e+000   6.90420483699381e+001    
9.58966170674691e+003	   -3.74770298958237e+000   6.90597265070432e+001    
9.59104178305004e+003	   -3.74585108656820e+000   6.90773995367544e+001    
9.59242205796398e+003	   -3.74399810400625e+000   6.90950674548201e+001    
9.59380253151733e+003	   -3.74214404270970e+000   6.91127302569898e+001    
9.59518320373868e+003	   -3.74028890349213e+000   6.91303879390246e+001    
9.59656407465660e+003	   -3.73843268716754e+000   6.91480404966916e+001    
9.59794514429971e+003	   -3.73657539455041e+000   6.91656879257636e+001    
9.59932641269659e+003	   -3.73471702645561e+000   6.91833302220256e+001    
9.60070787987585e+003	   -3.73285758369857e+000   6.92009673812641e+001    
9.60208954586610e+003	   -3.73099706709508e+000   6.92185993992761e+001    
9.60347141069595e+003	   -3.72913547746129e+000   6.92362262718695e+001    
9.60485347439402e+003	   -3.72727281561400e+000   6.92538479948511e+001    
9.60623573698892e+003	   -3.72540908237025e+000   6.92714645640440e+001    
9.60761819850928e+003	   -3.72354427854756e+000   6.92890759752749e+001    
9.60900085898372e+003	   -3.72167840496396e+000   6.93066822243763e+001    
9.61038371844088e+003	   -3.71981146243788e+000   6.93242833071905e+001    
9.61176677690940e+003	   -3.71794345182751e+000   6.93418792186789e+001    
9.61315003441791e+003	   -3.71607437387336e+000   6.93594699564748e+001    
9.61453349099507e+003	   -3.71420422943456e+000   6.93770555155520e+001    
9.61591714666951e+003	   -3.71233301933118e+000   6.93946358917823e+001    
9.61730100146989e+003	   -3.71046074438369e+000   6.94122110810475e+001    
9.61868505542487e+003	   -3.70858740541308e+000   6.94297810792334e+001    
9.62006930856310e+003	   -3.70671300324080e+000   6.94473458822301e+001    
9.62145376091326e+003	   -3.70483753868862e+000   6.94649054859413e+001    
9.62283841250402e+003	   -3.70296101257873e+000   6.94824598862756e+001    
9.62422326336404e+003	   -3.70108342573367e+000   6.95000090791507e+001    
9.62560831352200e+003	   -3.69920477897657e+000   6.95175530604890e+001    
9.62699356300658e+003	   -3.69732507313076e+000   6.95350918262227e+001    
9.62837901184648e+003	   -3.69544430902024e+000   6.95526253722876e+001    
9.62976466007038e+003	   -3.69356248746914e+000   6.95701536946327e+001    
9.63115050770697e+003	   -3.69167960930210e+000   6.95876767892111e+001    
9.63253655478496e+003	   -3.68979567534429e+000   6.96051946519813e+001    
9.63392280133304e+003	   -3.68791068642104e+000   6.96227072789145e+001    
9.63530924737992e+003	   -3.68602464335814e+000   6.96402146659889e+001    
9.63669589295431e+003	   -3.68413754698198e+000   6.96577168091842e+001    
9.63808273808492e+003	   -3.68224939811924e+000   6.96752137044882e+001    
9.63946978280049e+003	   -3.68036019759673e+000   6.96927053479073e+001    
9.64085702712972e+003	   -3.67846994624200e+000   6.97101917354419e+001    
9.64224447110134e+003	   -3.67657864488289e+000   6.97276728631054e+001    
9.64363211474409e+003	   -3.67468629434752e+000   6.97451487269209e+001    
9.64501995808670e+003	   -3.67279289546446e+000   6.97626193229151e+001    
9.64640800115791e+003	   -3.67089844906266e+000   6.97800846471254e+001    
9.64779624398646e+003	   -3.66900295597150e+000   6.97975446955930e+001    
9.64918468660111e+003	   -3.66710641702070e+000   6.98149994643691e+001    
9.65057332903060e+003	   -3.66520883304030e+000   6.98324489495125e+001    
9.65196217130369e+003	   -3.66331020486082e+000   6.98498931470877e+001    
9.65335121344913e+003	   -3.66141053331305e+000   6.98673320531686e+001    
9.65474045549570e+003	   -3.65950981922831e+000   6.98847656638334e+001    
9.65612989747217e+003	   -3.65760806343801e+000   6.99021939751751e+001    
9.65751953940729e+003	   -3.65570526677421e+000   6.99196169832853e+001    
9.65890938132986e+003	   -3.65380143006912e+000   6.99370346842691e+001    
9.66029942326865e+003	   -3.65189655415561e+000   6.99544470742330e+001    
9.66168966525245e+003	   -3.64999063986662e+000   6.99718541492962e+001    
9.66308010731004e+003	   -3.64808368803543e+000   6.99892559055892e+001    
9.66447074947022e+003	   -3.64617569949597e+000   7.00066523392380e+001    
9.66586159176179e+003	   -3.64426667508221e+000   7.00240434463886e+001    
9.66725263421354e+003	   -3.64235661562883e+000   7.00414292231810e+001    
9.66864387685429e+003	   -3.64044552197035e+000   7.00588096657807e+001    
9.67003531971284e+003	   -3.63853339494222e+000   7.00761847703400e+001    
9.67142696281801e+003	   -3.63662023537973e+000   7.00935545330379e+001    
9.67281880619862e+003	   -3.63470604411895e+000   7.01109189500460e+001    
9.67421084988348e+003	   -3.63279082199595e+000   7.01282780175522e+001    
9.67560309390143e+003	   -3.63087456984733e+000   7.01456317317488e+001    
9.67699553828129e+003	   -3.62895728850998e+000   7.01629800888359e+001    
9.67838818305189e+003	   -3.62703897882121e+000   7.01803230850181e+001    
9.67978102824209e+003	   -3.62511964161845e+000   7.01976607165157e+001    
9.68117407388072e+003	   -3.62319927773977e+000   7.02149929795455e+001    
9.68256731999663e+003	   -3.62127788802330e+000   7.02323198703417e+001    
9.68396076661866e+003	   -3.61935547330772e+000   7.02496413851373e+001    
9.68535441377568e+003	   -3.61743203443182e+000   7.02669575201823e+001    
9.68674826149654e+003	   -3.61550757223492e+000   7.02842682717249e+001    
9.68814230981012e+003	   -3.61358208755650e+000   7.03015736360292e+001    
9.68953655874526e+003	   -3.61165558123663e+000   7.03188736093549e+001    
9.69093100833086e+003	   -3.60972805411534e+000   7.03361681879841e+001    
9.69232565859578e+003	   -3.60779950703319e+000   7.03534573681971e+001    
9.69372050956890e+003	   -3.60586994083114e+000   7.03707411462806e+001    
9.69511556127911e+003	   -3.60393935635021e+000   7.03880195185359e+001    
9.69651081375530e+003	   -3.60200775443209e+000   7.04052924812617e+001    
9.69790626702636e+003	   -3.60007513591835e+000   7.04225600307770e+001    
9.69930192112119e+003	   -3.59814150165129e+000   7.04398221633956e+001    
9.70069777606868e+003	   -3.59620685247326e+000   7.04570788754470e+001    
9.70209383189775e+003	   -3.59427118922697e+000   7.04743301632657e+001    
9.70349008863731e+003	   -3.59233451275550e+000   7.04915760231932e+001    
9.70488654631625e+003	   -3.59039682390221e+000   7.05088164515774e+001    
9.70628320496352e+003	   -3.58845812351065e+000   7.05260514447791e+001    
9.70768006460802e+003	   -3.58651841242492e+000   7.05432809991568e+001    
9.70907712527869e+003	   -3.58457769148924e+000   7.05605051110837e+001    
9.71047438700444e+003	   -3.58263596154809e+000   7.05777237769412e+001    
9.71187184981423e+003	   -3.58069322344630e+000   7.05949369931162e+001    
9.71326951373698e+003	   -3.57874947802907e+000   7.06121447560010e+001    
9.71466737880163e+003	   -3.57680472614182e+000   7.06293470619967e+001    
9.71606544503715e+003	   -3.57485896863029e+000   7.06465439075128e+001    
9.71746371247247e+003	   -3.57291220634045e+000   7.06637352889664e+001    
9.71886218113655e+003	   -3.57096444011872e+000   7.06809212027775e+001    
9.72026085105836e+003	   -3.56901567081151e+000   7.06981016453825e+001    
9.72165972226684e+003	   -3.56706589926576e+000   7.07152766132186e+001    
9.72305879479099e+003	   -3.56511512632860e+000   7.07324461027320e+001    
9.72445806865975e+003	   -3.56316335284761e+000   7.07496101103720e+001    
9.72585754390212e+003	   -3.56121057967032e+000   7.07667686326053e+001    
9.72725722054707e+003	   -3.55925680764475e+000   7.07839216658988e+001    
9.72865709862358e+003	   -3.55730203761915e+000   7.08010692067284e+001    
9.73005717816065e+003	   -3.55534627044220e+000   7.08182112515744e+001    
9.73145745918727e+003	   -3.55338950696252e+000   7.08353477969319e+001    
9.73285794173243e+003	   -3.55143174802930e+000   7.08524788392963e+001    
9.73425862582513e+003	   -3.54947299449169e+000   7.08696043751786e+001    
9.73565951149438e+003	   -3.54751324719961e+000   7.08867244010822e+001    
9.73706059876920e+003	   -3.54555250700268e+000   7.09038389135360e+001    
9.73846188767858e+003	   -3.54359077475109e+000   7.09209479090665e+001    
9.73986337825156e+003	   -3.54162805129537e+000   7.09380513842032e+001    
9.74126507051715e+003	   -3.53966433748591e+000   7.09551493354990e+001    
9.74266696450438e+003	   -3.53769963417385e+000   7.09722417594954e+001    
9.74406906024228e+003	   -3.53573394221033e+000   7.09893286527519e+001    
9.74547135775989e+003	   -3.53376726244659e+000   7.10064100118387e+001    
9.74687385708623e+003	   -3.53179959573452e+000   7.10234858333215e+001    
9.74827655825036e+003	   -3.52983094292592e+000   7.10405561137845e+001    
9.74967946128133e+003	   -3.52786130487290e+000   7.10576208498163e+001    
9.75108256620818e+003	   -3.52589068242797e+000   7.10746800380088e+001    
9.75248587305997e+003	   -3.52391907644378e+000   7.10917336749642e+001    
9.75388938186576e+003	   -3.52194648777325e+000   7.11087817572923e+001    
9.75529309265461e+003	   -3.51997291726942e+000   7.11258242816129e+001    
9.75669700545559e+003	   -3.51799836578584e+000   7.11428612445445e+001    
9.75810112029778e+003	   -3.51602283417595e+000   7.11598926427262e+001    
9.75950543721024e+003	   -3.51404632329366e+000   7.11769184727947e+001    
9.76090995622207e+003	   -3.51206883399310e+000   7.11939387313948e+001    
9.76231467736233e+003	   -3.51009036712861e+000   7.12109534151809e+001    
9.76371960066014e+003	   -3.50811092355465e+000   7.12279625208171e+001    
9.76512472614457e+003	   -3.50613050412605e+000   7.12449660449711e+001    
9.76653005384472e+003	   -3.50414910969785e+000   7.12619639843177e+001    
9.76793558378970e+003	   -3.50216674112525e+000   7.12789563355423e+001    
9.76934131600861e+003	   -3.50018339926362e+000   7.12959430953383e+001    
9.77074725053056e+003	   -3.49819908496875e+000   7.13129242604001e+001    
9.77215338738466e+003	   -3.49621379909648e+000   7.13298998274369e+001    
9.77355972660004e+003	   -3.49422754250309e+000   7.13468697931560e+001    
9.77496626820582e+003	   -3.49224031604466e+000   7.13638341542867e+001    
9.77637301223111e+003	   -3.49025212057785e+000   7.13807929075525e+001    
9.77777995870506e+003	   -3.48826295695939e+000   7.13977460496910e+001    
9.77918710765680e+003	   -3.48627282604640e+000   7.14146935774404e+001    
9.78059445911546e+003	   -3.48428172869581e+000   7.14316354875579e+001    
9.78200201311020e+003	   -3.48228966576527e+000   7.14485717767944e+001    
9.78340976967015e+003	   -3.48029663811217e+000   7.14655024419206e+001    
9.78481772882447e+003	   -3.47830264664008e+000   7.14824274788306e+001    
9.78622589060232e+003	   -3.47630769211571e+000   7.14993468860549e+001    
9.78763425503285e+003	   -3.47431177544286e+000   7.15162606595070e+001    
9.78904282214523e+003	   -3.47231489747996e+000   7.15331687959798e+001    
