Freq.	1/S21       v1)
9.51543173276087e+003	       1.56775551063258e+001       -1.27568055632204e+002       
9.51680112641102e+003	       1.56872720401759e+001       -1.27540752563961e+002       
9.51817071713463e+003	       1.56969851461805e+001       -1.27513494361449e+002       
9.51954050496005e+003	       1.57066944242792e+001       -1.27486280927086e+002       
9.52091048991565e+003	       1.57163998744324e+001       -1.27459112163530e+002       
9.52228067202979e+003	       1.57261014966218e+001       -1.27431987973678e+002       
9.52365105133086e+003	       1.57357992908500e+001       -1.27404908260663e+002       
9.52502162784723e+003	       1.57454932571403e+001       -1.27377872927858e+002       
9.52639240160727e+003	       1.57551833955365e+001       -1.27350881878872e+002       
9.52776337263938e+003	       1.57648697061031e+001       -1.27323935017553e+002       
9.52913454097195e+003	       1.57745521889248e+001       -1.27297032247980e+002       
9.53050590663337e+003	       1.57842308441065e+001       -1.27270173474474e+002       
9.53187746965204e+003	       1.57939056717734e+001       -1.27243358601586e+002       
9.53324923005636e+003	       1.58035766720705e+001       -1.27216587534105e+002       
9.53462118787474e+003	       1.58132438451625e+001       -1.27189860177051e+002       
9.53599334313558e+003	       1.58229071912339e+001       -1.27163176435680e+002       
9.53736569586731e+003	       1.58325667104890e+001       -1.27136536215480e+002       
9.53873824609834e+003	       1.58422224031512e+001       -1.27109939422172e+002       
9.54011099385709e+003	       1.58518742694634e+001       -1.27083385961708e+002       
9.54148393917200e+003	       1.58615223096874e+001       -1.27056875740273e+002       
9.54285708207148e+003	       1.58711665241045e+001       -1.27030408664282e+002       
9.54423042258398e+003	       1.58808069130146e+001       -1.27003984640379e+002       
9.54560396073794e+003	       1.58904434767364e+001       -1.26977603575442e+002       
9.54697769656179e+003	       1.59000762156075e+001       -1.26951265376574e+002       
9.54835163008399e+003	       1.59097051299837e+001       -1.26924969951110e+002       
9.54972576133299e+003	       1.59193302202396e+001       -1.26898717206611e+002       
9.55110009033724e+003	       1.59289514867679e+001       -1.26872507050867e+002       
9.55247461712521e+003	       1.59385689299794e+001       -1.26846339391896e+002       
9.55384934172535e+003	       1.59481825503033e+001       -1.26820214137941e+002       
9.55522426416613e+003	       1.59577923481862e+001       -1.26794131197474e+002       
9.55659938447603e+003	       1.59673983240931e+001       -1.26768090479189e+002       
9.55797470268352e+003	       1.59770004785062e+001       -1.26742091892010e+002       
9.55935021881708e+003	       1.59865988119257e+001       -1.26716135345081e+002       
9.56072593290520e+003	       1.59961933248689e+001       -1.26690220747773e+002       
9.56210184497636e+003	       1.60057840178707e+001       -1.26664348009680e+002       
9.56347795505905e+003	       1.60153708914831e+001       -1.26638517040620e+002       
9.56485426318178e+003	       1.60249539462752e+001       -1.26612727750632e+002       
9.56623076937304e+003	       1.60345331828333e+001       -1.26586980049979e+002       
9.56760747366134e+003	       1.60441086017602e+001       -1.26561273849145e+002       
9.56898437607519e+003	       1.60536802036758e+001       -1.26535609058834e+002       
9.57036147664309e+003	       1.60632479892165e+001       -1.26509985589972e+002       
9.57173877539357e+003	       1.60728119590354e+001       -1.26484403353705e+002       
9.57311627235515e+003	       1.60823721138017e+001       -1.26458862261398e+002       
9.57449396755635e+003	       1.60919284542011e+001       -1.26433362224636e+002       
9.57587186102570e+003	       1.61014809809357e+001       -1.26407903155221e+002       
9.57724995279174e+003	       1.61110296947234e+001       -1.26382484965175e+002       
9.57862824288300e+003	       1.61205745962982e+001       -1.26357107566737e+002       
9.58000673132802e+003	       1.61301156864099e+001       -1.26331770872361e+002       
9.58138541815535e+003	       1.61396529658241e+001       -1.26306474794721e+002       
9.58276430339354e+003	       1.61491864353223e+001       -1.26281219246705e+002       
9.58414338707115e+003	       1.61587160957010e+001       -1.26256004141416e+002       
9.58552266921672e+003	       1.61682419477727e+001       -1.26230829392173e+002       
9.58690214985883e+003	       1.61777639923650e+001       -1.26205694912510e+002       
9.58828182902604e+003	       1.61872822303205e+001       -1.26180600616174e+002       
9.58966170674692e+003	       1.61967966624974e+001       -1.26155546417126e+002       
9.59104178305004e+003	       1.62063072897686e+001       -1.26130532229539e+002       
9.59242205796399e+003	       1.62158141130219e+001       -1.26105557967801e+002       
9.59380253151734e+003	       1.62253171331600e+001       -1.26080623546508e+002       
9.59518320373868e+003	       1.62348163511004e+001       -1.26055728880472e+002       
9.59656407465661e+003	       1.62443117677751e+001       -1.26030873884713e+002       
9.59794514429972e+003	       1.62538033841305e+001       -1.26006058474462e+002       
9.59932641269660e+003	       1.62632912011276e+001       -1.25981282565160e+002       
9.60070787987586e+003	       1.62727752197416e+001       -1.25956546072459e+002       
9.60208954586611e+003	       1.62822554409619e+001       -1.25931848912216e+002       
9.60347141069596e+003	       1.62917318657920e+001       -1.25907191000502e+002       
9.60485347439403e+003	       1.63012044952495e+001       -1.25882572253591e+002       
9.60623573698893e+003	       1.63106733303658e+001       -1.25857992587967e+002       
9.60761819850929e+003	       1.63201383721861e+001       -1.25833451920321e+002       
9.60900085898373e+003	       1.63295996217694e+001       -1.25808950167549e+002       
9.61038371844089e+003	       1.63390570801883e+001       -1.25784487246755e+002       
9.61176677690941e+003	       1.63485107485287e+001       -1.25760063075247e+002       
9.61315003441792e+003	       1.63579606278903e+001       -1.25735677570537e+002       
9.61453349099508e+003	       1.63674067193858e+001       -1.25711330650344e+002       
9.61591714666952e+003	       1.63768490241414e+001       -1.25687022232590e+002       
9.61730100146990e+003	       1.63862875432961e+001       -1.25662752235400e+002       
9.61868505542488e+003	       1.63957222780023e+001       -1.25638520577101e+002       
9.62006930856311e+003	       1.64051532294251e+001       -1.25614327176225e+002       
9.62145376091327e+003	       1.64145803987426e+001       -1.25590171951505e+002       
9.62283841250403e+003	       1.64240037871456e+001       -1.25566054821874e+002       
9.62422326336405e+003	       1.64334233958376e+001       -1.25541975706468e+002       
9.62560831352201e+003	       1.64428392260347e+001       -1.25517934524622e+002       
9.62699356300660e+003	       1.64522512789654e+001       -1.25493931195873e+002       
9.62837901184649e+003	       1.64616595558707e+001       -1.25469965639955e+002       
9.62976466007039e+003	       1.64710640580040e+001       -1.25446037776803e+002       
9.63115050770698e+003	       1.64804647866307e+001       -1.25422147526550e+002       
9.63253655478497e+003	       1.64898617430284e+001       -1.25398294809526e+002       
9.63392280133305e+003	       1.64992549284870e+001       -1.25374479546261e+002       
9.63530924737993e+003	       1.65086443443080e+001       -1.25350701657480e+002       
9.63669589295432e+003	       1.65180299918051e+001       -1.25326961064106e+002       
9.63808273808494e+003	       1.65274118723035e+001       -1.25303257687256e+002       
9.63946978280050e+003	       1.65367899871402e+001       -1.25279591448245e+002       
9.64085702712973e+003	       1.65461643376639e+001       -1.25255962268582e+002       
9.64224447110135e+003	       1.65555349252349e+001       -1.25232370069971e+002       
9.64363211474410e+003	       1.65649017512247e+001       -1.25208814774310e+002       
9.64501995808671e+003	       1.65742648170164e+001       -1.25185296303691e+002       
9.64640800115792e+003	       1.65836241240041e+001       -1.25161814580399e+002       
9.64779624398648e+003	       1.65929796735935e+001       -1.25138369526912e+002       
9.64918468660112e+003	       1.66023314672010e+001       -1.25114961065900e+002       
9.65057332903061e+003	       1.66116795062543e+001       -1.25091589120224e+002       
9.65196217130370e+003	       1.66210237921921e+001       -1.25068253612938e+002       
9.65335121344914e+003	       1.66303643264636e+001       -1.25044954467286e+002       
9.65474045549572e+003	       1.66397011105292e+001       -1.25021691606702e+002       
9.65612989747218e+003	       1.66490341458599e+001       -1.24998464954812e+002       
9.65751953940731e+003	       1.66583634339371e+001       -1.24975274435427e+002       
9.65890938132988e+003	       1.66676889762530e+001       -1.24952119972552e+002       
9.66029942326867e+003	       1.66770107743103e+001       -1.24929001490376e+002       
9.66168966525246e+003	       1.66863288296219e+001       -1.24905918913280e+002       
9.66308010731005e+003	       1.66956431437110e+001       -1.24882872165830e+002       
9.66447074947023e+003	       1.67049537181113e+001       -1.24859861172779e+002       
9.66586159176180e+003	       1.67142605543665e+001       -1.24836885859068e+002       
9.66725263421356e+003	       1.67235636540303e+001       -1.24813946149824e+002       
9.66864387685430e+003	       1.67328630186665e+001       -1.24791041970357e+002       
9.67003531971286e+003	       1.67421586498489e+001       -1.24768173246167e+002       
9.67142696281803e+003	       1.67514505491611e+001       -1.24745339902934e+002       
9.67281880619863e+003	       1.67607387181963e+001       -1.24722541866524e+002       
9.67421084988349e+003	       1.67700231585577e+001       -1.24699779062988e+002       
9.67560309390144e+003	       1.67793038718581e+001       -1.24677051418559e+002       
9.67699553828130e+003	       1.67885808597195e+001       -1.24654358859653e+002       
9.67838818305191e+003	       1.67978541237739e+001       -1.24631701312869e+002       
9.67978102824210e+003	       1.68071236656623e+001       -1.24609078704986e+002       
9.68117407388073e+003	       1.68163894870353e+001       -1.24586490962968e+002       
9.68256731999664e+003	       1.68256515895526e+001       -1.24563938013956e+002       
9.68396076661867e+003	       1.68349099748832e+001       -1.24541419785275e+002       
9.68535441377569e+003	       1.68441646447053e+001       -1.24518936204428e+002       
9.68674826149655e+003	       1.68534156007059e+001       -1.24496487199098e+002       
